product_name_norm,representative_plu_code,representative_category,candidate_plu_count
아임이)두꺼비초달콤미니벨55g,8809214401373,캔디/초콜릿,1
아임이)두꺼비컵트러플7입(21V한정),8809214401359,캔디/초콜릿,1
아임이)두꺼비플리퍼즈오곡초코볼시리얼컵,8809261532679,가공식품,1
아임이)두꺼비플리퍼즈오곡초코볼컵6입(판매코드),8809261532686,가공식품,1
아임이)든든한삼계라면,8809646460009,간편식품,1
아임이)디아블로다크초코스틱밀크크림40g(W),8809812840222,캔디/초콜릿,1
아임이)디아블로티라미슈마카다미아쇼콜라21g(W),8809812840215,캔디/초콜릿,1
아임이)디아블로티라미슈마카다미아쇼콜라30입,8809812840260,캔디/초콜릿,1
아임이)땅콩카라멜콘120g(12),8801204904215,과자,1
아임이)땅콩카라멜콘120g(12)(수출),1500000129064,과자,1
아임이)땅콩카라멜콘130g(12),8801204902952,과자,1
아임이)때타월3입,8809026328820,생활잡화,1
아임이)또!또!또!멈출수없는체다치즈볼,8809184832801,과자,1
아임이)또!또!또!멈출수없는체다치즈볼(수출),1500000129156,과자,1
아임이)라면스낵250g10입(S)(10),9555022306551,과자,1
아임이)레몬에이드340ml,8809184807083,음료,1
아임이)레몬에이드제로340ml,8809859780536,음료,1
아임이)리얼다크캐모마일초콜릿58g,8809812840352,캔디/초콜릿,1
아임이)마롱쇼콜라80g,8809812840574,캔디/초콜릿,1
아임이)망사수세미3입,8809176042768,생활잡화,1
아임이)매콤한불닭스낵100g,8809189922859,과자,1
아임이)맥앤치즈샐러드150g,8809489617356,간편식품,1
아임이)맥주잔(사전예약)+코스터,1500000125950,생활잡화,1
아임이)못생긴아이스군고구마180g,8809735360203,간편식품,1
아임이)못생긴아이스군고구마180g(TV쇼핑),1500000120207,간편식품,1
아임이)무흠집수세미3입,8809176042775,생활잡화,1
아임이)미용티슈200매(6입),8809416307039,일상용품,1
아임이)미용티슈200매(낱개),8809416307022,일상용품,1
아임이)미용티슈250매(1입),8809381793615,일상용품,1
아임이)미용티슈250매(미니1입),8809381793585,일상용품,1
아임이)미용티슈250매*3입,8809381793622,일상용품,1
아임이)미용티슈250매*6입(미니),8809381793592,일상용품,1
아임이)민생라면봉지*40입(판매용),8809296884699,가공식품,1
아임이)민생라면봉지면(수출용),648436122530,가공식품,1
아임이)민생라면컵16입(판매용),8809296884576,가공식품,1
아임이)민트녹차라떼230ml(new),8809344665577,음료,1
아임이)민트초코팝콘75g(8),8809027558523,과자,1
아임이)밀크초콜릿90g(S),3260711090357,캔디/초콜릿,1
아임이)바닐라향웨이퍼롤115g(S),8995077605123,과자,1
아임이)바삭e김도시락김5g,8801654091947,가공식품,1
아임이)바삭e김도시락김5g*16봉,8801654091954,가공식품,1
아임이)바삭e김식탁김14g,8801654093101,가공식품,1
아임이)바삭e김식탁김14g*3봉(판매용),8801654093118,가공식품,1
아임이)바삭한콘칩153g,8809189922811,과자,1
아임이)벚꽃향가글500ml,8809105867622,헬스뷰티,1
아임이)베이비물티슈100매(수출),1500000130602,일상용품,1
아임이)벤티복숭아에이드500ml,8800244140256,음료,1
아임이)벤티복숭아에이드500ml(23년),8808024032432,음료,1
아임이)벤티블루레몬에이드500ml,8800244140270,음료,1
아임이)벤티아메리카노블랙500ml,8800244140096,음료,1
아임이)벤티아메리카노블랙500ml(23년),8809184808165,음료,1
아임이)벤티아메리카노스위트500ml(new),8809184808189,음료,1
아임이)벤티아메리카노헤이즐넛향500ml,8800244140157,음료,1
아임이)벤티아메리카노헤이즐넛향500ml(23년),8809184808202,음료,1
아임이)벤티카페라떼500ml,8808024032418,음료,1
아임이)벤티캐모마일릴렉스500ml,8809184808431,음료,1
아임이)벤티피치얼그레이500ml,8809184808455,음료,1
아임이)벤티피치얼그레이500ml(new),8809184808899,음료,1
아임이)보드라운비데티슈20매(캡형),8809372755691,일상용품,1
아임이)보라보라초코쿠키70g,8801728105655,과자,1
아임이)복숭아에이드230ml(new),8809184808264,음료,1
아임이)복숭아에이드340ml,8800244140171,음료,1
아임이)복숭아에이드340ml(23년),8809184807069,음료,1
아임이)복숭아에이드제로340ml,8809859780574,음료,1
아임이)부어스트팝콘85g,8809027557298,과자,1
아임이)블랙밀크티340ml,8808024032395,음료,1
아임이)블루레몬에이드230ml(new),8809184808325,음료,1
아임이)블루레몬에이드340ml,8800244140195,음료,1
아임이)블루베리에이드230ml(new),8809184808301,음료,1
아임이)비엔나소시지450g,8801123310296,간편식품,1
아임이)빌라엠와인향젤리40g,8801206002940,캔디/초콜릿,1
아임이)빠다쿠키110g,8802876204696,과자,1
아임이)빠다쿠키110g(수출),1500000129224,과자,1
아임이)빠다팝콘100g(10),8809027558462,과자,1
아임이)빠다포테이토링100g(8),8809189923948,과자,1
아임이)빨아쓰는행주티슈10매(캡형),8809372753888,일상용품,1
아임이)뽑아쓰는키친타월150매,8809381794810,일상용품,1
아임이)뽑아쓰는키친타월150매*3입,8809381794827,일상용품,1
아임이)뿌링클팝콘80g(12),8809027550091,과자,1
아임이)뿌링클팝콘90g(12),8809027559551,과자,1
아임이)뿌링클프레첼스파이시85g(20),8809304880330,과자,1
아임이)뿌링클프레첼오리지널85g(20),8809304880323,과자,1
아임이)사과에이드340ml,8800244140218,음료,1
아임이)사선컷팅테이프크리너(S),6930642390792,생활잡화,1
아임이)생강꿀차원컵,8801550004447,커피차/건강,1
아임이)생강대롱과자115g(16),8802876204801,과자,1
아임이)샤르르고르곤졸라치즈소프트콘,8809184832818,과자,1
아임이)샤르르고르곤졸라치즈소프트콘(수출),1500000129163,과자,1
아임이)샤워타월2입,8809026328813,생활잡화,1
아임이)샤인머스캣그린티500ml,8809184808912,음료,1
아임이)석류에이드230ml(new),8809184808363,음료,1
아임이)소프트워터복숭아500ml,8809125068221,음료,1
아임이)소프트워터복숭아500ml(new)(수출),1500000130503,음료,1
아임이)소프트워터복숭아펫500ml(new),8801382148739,음료,1
아임이)소프트워터청포도500ml(new)(수출),1500000130497,음료,1
아임이)소프트워터청포도펫500ml(new),8801382148753,음료,1
아임이)속풀라면컨디션봉지(한정판),8809296884729,가공식품,1
아임이)속풀라면컨디션봉지(한정판)*4입,8809296884736,가공식품,1
아임이)손걸레청소포50매(캡형),8809372753895,일상용품,1
아임이)수박에이드230ml(new),8809184808370,음료,1
아임이)순면면봉200입,8809020249374,생활잡화,1
아임이)순면원형화장솜80입,8809020249367,생활잡화,1
아임이)순한베이비물티슈50매(캡형),8809372753864,일상용품,1
아임이)스낵4번들(P)(4),8801204110500,과자,1
아임이)스파클링워터베리메들리500ml,8809713910871,음료,1
아임이)스파클링워터오렌지피치500ml,8809713910888,음료,1
아임이)신당동원조쌀떡볶이스낵165g(8),8802876205273,과자,1
아임이)신당동원조쌀떡볶이스낵185g(8),8802876204320,과자,1
아임이)신당동원조쌀떡볶이스낵185g(8)(수출),1500000129217,과자,1
아임이)신선함을그대로감귤펫1.5L,8801382147091,음료,1
아임이)신선함을그대로감귤펫500ml,8801382147145,음료,1
아임이)신선함을그대로망고펫1.5L,8801382149477,음료,1
아임이)신선함을그대로망고펫500ml,8801382149453,음료,1
아임이)신선함을그대로복숭아500ml,8801382148951,음료,1
아임이)신선함을그대로복숭아펫1.5L,8801382148944,음료,1
아임이)신선함을그대로알로에500ml(수출),1500000130428,음료,1
아임이)신선함을그대로알로에펫1.5L,8801382147077,음료,1
아임이)신선함을그대로알로에펫500ml,8801382147121,음료,1
아임이)신선함을그대로오렌지펫1.5L,8801382147107,음료,1
아임이)신선함을그대로토마토1.5L,8801382147084,음료,1
아임이)신선함을그대로토마토500ml,8801382147138,음료,1
아임이)신선함을그대로포도펫1.5L,8801382147114,음료,1
아임이)아메리카노디카페인230ml,8808024031329,음료,1
아임이)아메리카노디카페인340ml,8808024032371,음료,1
아임이)아메리카노블랙230ml,8808024032319,음료,1
아임이)아메리카노블랙340ml,8808024033477,음료,1
아임이)아메리카노블랙340ml(23년),8809184807212,음료,1
아임이)아메리카노스위트230ml,8808024031282,음료,1
아임이)아메리카노스위트230ml(수출),1500000129811,음료,1
아임이)아메리카노스위트340ml,8800244140119,음료,2
아임이)아메리카노스위트340ml(23년),8809184807236,음료,1
아임이)아메리카노헤이즐넛230ml,8808024032357,음료,1
아임이)아메리카노헤이즐넛향340ml,8800244140133,음료,1
아임이)아메리카노헤이즐넛향340ml(23년),8809184807199,음료,1
아임이)아샷추340ml,8800244143042,음료,1
아임이)아이스초코230ml(new),8809344668769,음료,1
아임이)아이스쵸코340ml,8809859780550,음료,1
아임이)알카라인건전지AA4입,2000001000632,생활잡화,1
아임이)알카라인건전지AAA4입,2000001000625,생활잡화,1
아임이)애플그린에이드340ml,8809184807106,음료,1
아임이)얼배카340ml,8800244143028,음료,1
아임이)얼카포340ml(23년),8809859780604,음료,1
아임이)얼큰e라면봉지,8809296884675,가공식품,1
아임이)얼큰e라면봉지(수출23),1500000146276,가공식품,1
아임이)얼큰e라면봉지*5입(판매용),8809296884682,가공식품,1
아임이)얼큰e라면컵,8809296884552,가공식품,1
아임이)얼큰e라면컵(수출23),1500000145866,가공식품,1
아임이)얼큰한짬뽕라면,8809646460016,간편식품,1
아임이)얼포카340ml,8800244140232,음료,1
아임이)에그&당근모양젤리80g,8809164223438,캔디/초콜릿,1
아임이)에그에그우유쿠키70g,8801728105778,과자,1
아임이)에너지워터레몬500ml,8809125068238,음료,1
아임이)에너지워터블루레몬500ml(new)(수출),1500000130510,음료,1
아임이)에너지워터블루레몬펫500ml(new),8801382148777,음료,1
아임이)에너지워터자몽500ml,8809125068245,음료,1
아임이)에너지워터핑크베리500ml,8801382149811,음료,1
아임이)에버랜드푸바오판다젤리40g,8801206002582,캔디/초콜릿,1
아임이)에센스팩클렌징티슈20매(캡형),8809372755707,일상용품,1
아임이)에코백이마트24리미티드(블랙),8809509095461,생활잡화,1
아임이)에코백이마트24리미티드(화이트),8809509095478,생활잡화,1
아임이)옛날보리차500ml,8801047289814,음료,1
아임이)옛날옥수수수염차500ml,8801047289821,음료,1
아임이)오리지널팝콘100g,8805856103637,과자,1
아임이)오천원천연펄프화장지40m*16롤,8809381794360,일상용품,1
아임이)온숲제로망고에이드340ml,8800244140355,음료,1
아임이)온숲제로샤인머스캣에이드340ml,8800244140379,음료,1
아임이)왓챠팝콘65g(한정),8809027559353,과자,1
아임이)왕갈비맛통닭스낵80g(8),8809189923368,과자,1
아임이)왕소라형과자190g (12),8801204903263,과자,1
아임이)왕소라형과자190g (12)(수출),1500000130763,과자,1
아임이)왕소라형과자330g,8801204902938,과자,1
아임이)요구요구헬씨르트 280ml,8801121030196,유제품,1
아임이)우유잔(사전예약)+코스터,1500000125967,생활잡화,1
아임이)위생랩30cmX50m,8801222001538,생활잡화,1
아임이)위생백(소)150매,8801222001491,생활잡화,1
아임이)위생백(중)100매,8801222001507,생활잡화,1
아임이)위생장갑50매,8801222001484,생활잡화,1
아임이)유네치매콤치즈프레첼,8809027550350,과자,1
아임이)유네치믹스치즈팝콘,8809027550299,과자,1
아임이)유네치트러플치즈팝콘,8809027550305,과자,1
아임이)유자꿀차원컵,8801550004454,커피차/건강,1
아임이)이천쌀로만든미니약과450g(중)(6),8802876204542,과자,1
아임이)이천쌀로만든미니약과450g(중)(6)(수출),1500000130824,과자,1
아임이)이천쌀미니약과80g,8802876205280,과자,1
아임이)이천쌀미니약과80g(수출),1500000130831,과자,1
아임이)이천쌀미니약과85g,8802876204948,과자,1
아임이)인절미맛마시는빙수340ml,8800244142670,음료,1
아임이)인절미스낵145g(12),8809184832825,과자,1
아임이)인절미스낵145g(12)(수출),1500000130817,과자,1
아임이)일자형치간칫솔0.7mm(26입),8809108920423,헬스뷰티,1
아임이)입는오버나이트4입(대),8809878071455,일상용품,1
아임이)자두히비스커스에이드230ml(new),8809184808394,음료,1
아임이)자몽레몬꿀차원컵(D),8801550004461,커피차/건강,1
아임이)자몽블랙티제로340ml,8809859780543,음료,1
아임이)자몽블랙티제로병280ml,8809125060461,음료,1
아임이)자몽블랙티제로병280ml*8입,8809125060485,음료,1
아임이)자색고구마웨이퍼롤115g(S),8995077605833,과자,1
아임이)자색고구마칩110g(S),9557062361354,과자,1
아임이)자연순면라이너(롱)36P,8809104295174,일상용품,1
아임이)자연순면중형16P,8809104295167,일상용품,1
아임이)제비표우유딸기500ml,8806371309597,유제품,1
아임이)제비표우유바나나500ml,8806371309580,유제품,1
아임이)제비표우유초코500ml,8806371309573,유제품,1
아임이)졸음깨우는껌108g(용기),8802534881153,캔디/초콜릿,1
아임이)지퍼백(대)15매,8801222001521,생활잡화,1
아임이)지퍼백(중)15매,8801222001514,생활잡화,1
"아임이)진지한풍미,빠다팝콘90g(10)",8809027550039,과자,1
"아임이)진지한풍미,빠다팝콘90g(수출)",1500000129231,과자,1
아임이)진한e짜장봉지면,8809695250231,가공식품,1
아임이)진한e짜장봉지면(수출23),1500000146283,가공식품,1
아임이)진한e짜장봉지면*5입(판매용),8809695250248,가공식품,1
아임이)진한돈사골새우라면큰컵,8809695252570,가공식품,1
아임이)짬짜맛과자80g(12),8802876204634,과자,1
아임이)참꼬숩크래커216g(S),8993083941228,과자,1
아임이)철수세미3입,8809176042751,생활잡화,1
아임이)청포도에이드230ml(new),8809344668776,음료,1
아임이)청포도에이드제로340ml,8809859780567,음료,1
아임이)초코링시리얼570g,8809261530262,가공식품,1
아임이)초코웨이퍼롤115g(S),8995077605116,과자,1
아임이)초코츄러스스낵(12),8802876205402,과자,1
아임이)초코칩쿠키400g(S),8998389221081,과자,1
아임이)치즈가맛있는치즈스틱500G,8807507191918,간편식품,1
아임이)칠리뿌린통통한새우칩85g,8801906151320,과자,1
아임이)칠리뿌린통통한새우칩85g(수출),1500000129057,과자,1
아임이)칠리크랩새우칩95g(16),8801906165938,과자,1
아임이)카레포테이토링100g(8),8809189923931,과자,1
아임이)카페하바나콘칩122g(8),8809189923399,과자,1
아임이)커버밴드(103입),8802260000859,일상용품,1
아임이)커피빈초콜릿38g,8809214400956,캔디/초콜릿,1
아임이)컬러쿠키벚꽃기획4P(20발렌),8809344667649,캔디/초콜릿,1
아임이)코코넛쿠키400g(S),8998389221098,과자,1
아임이)콘샐러드150g,8809489617332,간편식품,1
아임이)콘치즈샐러드150g,8809489617349,간편식품,1
아임이)콜드브루아메리카노500ml,8809350888243,유제품,1
아임이)쿨가글500ml,8809105867615,헬스뷰티,1
아임이)크랜베리아몬드믹스시리얼630g,8809261530255,가공식품,1
아임이)크러쉬밀크초코볼40g,8809214401199,캔디/초콜릿,1
아임이)크런치오트그래놀라400g,8809261532860,가공식품,1
아임이)크런치초코&크림시리얼500g,8809261532853,가공식품,1
아임이)크루통시리얼570g,8809261531245,가공식품,1
아임이)타트체리에이드230ml(new),8809184808417,음료,1
아임이)통감자갈릭바게트맛110g(8),8809189925140,과자,1
아임이)투명소주컵65ml*10입,8804348200304,생활잡화,1
아임이)투명컵200ml*10입,8804348200311,생활잡화,1
아임이)트러플초콜릿16g,8809214401205,캔디/초콜릿,1
아임이)트레저솔티카라멜팝콘,8809027550046,과자,1
아임이)트레저아메리카노블랙230ml,8808024031343,음료,1
아임이)트레저아메리카노헤이즐넛230ml,8808024031367,음료,1
아임이)트레저웨이퍼롤4입멀티팩,1500000128838,과자,1
아임이)트레저초코프로틴바41g,8809261532501,캔디/초콜릿,1
아임이)트레저통감자갈릭바게트맛95g,8809189924938,과자,1
아임이)트레저트리플믹스팝콘,8809027550060,과자,1
아임이)트레저피넛버터팝콘,8809027550053,과자,1
아임이)트로피컬리치에이드340ml,8809859780581,음료,1
아임이)트로피컬애플망고에이드340ml,8809859780598,음료,1
아임이)팩으로클렌징티슈20매(캡형),8809372753871,일상용품,1
아임이)펄프는천연펄프3겹화장지25m*30롤,8809416306971,일상용품,1
아임이)프랑크소시지450g,8801123310289,간편식품,1
아임이)프로틴볼매운치킨맛50g(12),8809184833105,과자,1
아임이)프로틴칩스윗칠리맛(12),8809027550640,과자,1
아임이)프로틴칩오리지널(12),8809027550633,과자,1
아임이)프룻수박에이드230ml(new),8809184808936,음료,1
아임이)피넛버터향웨이퍼롤115g(S),8995077606533,과자,1
아임이)피넛참깨스틱140g,8805856103590,과자,1
아임이)핑크두꺼비저금통미니벨4입(21W한정),8809214401380,캔디/초콜릿,1
아임이)핑크두꺼비컵트러플7입(21W한정),8809214401403,캔디/초콜릿,1
아임이)핑크핑크치즈쿠키70g,8801728105648,과자,1
아임이)하루e만큼비타투게더900ml,8806012810734,음료,1
아임이)하루e한컵우유1000ml(종료),8806371308064,유제품,1
아임이)하루e한컵우유300ml,8806371308675,유제품,1
아임이)하루이리터2L*6(클린),8803186000275,음료,1
아임이)하이드로콜로이드밴드(5입),8802260000866,일상용품,1
아임이)한라봉꿀차원컵,8801550004478,커피차/건강,1
아임이)핫베이컨칩110g(12),8801204904420,과자,1
아임이)핫베이컨칩130g(12),8801204902945,과자,1
아임이)해바라기씨초코볼48g,8809214400949,캔디/초콜릿,1
아임이)해장의신속풀라면큰컵,8809296883937,가공식품,1
아임이)핵짱셔요제로스트로베리캔350ml,8808024050108,음료,1
아임이)핵짱셔요제로키위애플캔350ml,8808024050092,음료,1
아임이)향기로운비데티슈20매(캡형),8809372753901,일상용품,1
아임이)허니얼그레이티원컵(D),8801550004867,커피차/건강,1
아임이)허니자몽블랙티원컵(D),8801550004874,커피차/건강,1
아임이)헛개꿀차원컵(D),8801550004485,커피차/건강,1
아임이)호텔타올1P,8934976206505,생활잡화,1
아임이)홍삼꿀차원컵(D),8801550004492,커피차/건강,1
아임이)휴대용미니물티슈10매,8809372753376,일상용품,1
아임이)휴대용티슈70매,8809416307640,일상용품,1
아임이)휴대용티슈70매(수출),1500000130626,일상용품,1
아임이)흑당팝콘55g(12),8809027550121,과자,1
아임이)흑당팝콘75g(컵타입)(8),8809027558158,과자,1
아임이_꿀차원컵진열대(D),1500000120160,커피차/건강,1
아카페라)모카라떼펫,8801104213127,유제품,1
아카페라)카페라떼펫,8801104212274,유제품,1
아쿠아파나)생수병250ml,8002270018220,음료,1
아쿠아퍼)립리페어10ml,4005800189142,헬스뷰티,1
아티산)소세지브리또145g,1500000005528,카운터FF,1
아폴로분무기500ML,8801873165009,생활잡화,1
안나)생강맛비스킷150g,7312220011272,과자,1
안나)카푸치노비스킷150g,7312220023398,과자,1
안데스)250ml,811055020048,음료,1
안주야)곱창전골270g,8801052049762,간편식품,1
알디콤)숙취해소제15ml,8809594170364,커피차/건강,1
알디콤)숙취해소제15ml(new),8809868290064,커피차/건강,1
알디콤)숙취해소제PLUS,8809868292082,커피차/건강,1
알디콤)숙취해소제Plus(new),8809868292242,커피차/건강,1
알디콤)숙취해소제V,8800309770046,커피차/건강,1
알디콤)집기세트(15ml*24입),8809868292143,커피차/건강,1
알뜰살뜰종이컵1000P(박스),8802567012258,생활잡화,1
알뜰살뜰종이컵50P,1500000064501,생활잡화,1
알루이)메가촉바닐라맛180g,8412674105240,과자,1
알루이)메가촉초콜릿맛180g,8412674105257,과자,1
알루이)미니헬로키티초코135g,8412674106780,과자,1
알바니즈)블라썸구미100g,634418524546,캔디/초콜릿,1
알바니즈)사베트곰구미100g,634418524560,캔디/초콜릿,1
알약)따끈따끈핫팩140g,8809625181765,일상용품,1
알약)따끈따끈핫팩80g,8809625181758,일상용품,1
알약)빼빼빠삭스낵(20),8809304880538,과자,1
알약)뻥뻥빠삭스낵(20),8809304880545,과자,1
알약)에그타르트(냉장),8809687440190,빵/디저트,1
알약)크런키찰떡(쿠키앤크림)100g,8801121288146,빵/디저트,1
알약)탱글탱글황도맛40g,8801725002278,캔디/초콜릿,1
알약)호두타르트85g(냉장),8809687440183,빵/디저트,1
알약X벌룬프렌즈)핫팩진열집기,1500000175344,일상용품,1
알엔디)몬트락그릴후랑크200g,8809641771001,간편식품,1
알코올스왑14입,8804227024762,일상용품,1
알펜리베)슈퍼윙스젤리1200(21W),6921211117315,캔디/초콜릿,1
알펜리베)탑믹스젤리1200(21W),6921211117407,캔디/초콜릿,1
알펜리베크림딸기향,8935001722045,캔디/초콜릿,1
암막우산)마이멜로디3단슬림(분홍),8809882947999,생활잡화,1
암막우산)마이멜로디5단베이비(분홍),8800294432011,생활잡화,1
암막우산)산리오3단납작(분홍),8800266625298,생활잡화,1
암막우산)산리오3단납작(파랑),8800266625304,생활잡화,1
암막우산)시나모롤5단베이비(파랑),8800294432004,생활잡화,1
암막우산)쿠로미3단슬림(보라),8809882948002,생활잡화,1
암막우산)폼폼푸린5단베이비(노랑),8800294430031,생활잡화,1
암막우산)한교동5단베이비(민트),8800294430048,생활잡화,1
암바사500ml,8801094252601,음료,1
암바사캔250ml,8801094253004,음료,1
암앤해머)내츄럴쉐이커340g,33200016601,생활잡화,1
앙블랑)아기물티슈민트(휴대용)20매,8809416640235,일상용품,1
앙블랑)아기물티슈민트(휴대용)20매*8입,8809416640518,일상용품,1
앙블랑)아기물티슈세이프블랙(휴대용)20매,8809416640143,일상용품,1
앙블랑)아기물티슈인디핑크(캡형)72매,8809416640181,일상용품,1
앙블랑)아기물티슈인디핑크(캡형)72매*3입(F),8809416640532,일상용품,1
앙블랑)인기물티슈세트(22설),8809416640334,헬스뷰티,1
앞가슴테이프(굵은형6매),8801489823218,생활잡화,1
애경)KS리미티드컬렉션(23설),8801046390504,헬스뷰티,1
애경)KS퍼퓸셀렉션33호(24설),8801046407264,헬스뷰티,1
애경)KS퍼퓸스페셜(23설),8801046390511,헬스뷰티,1
애경)LAVI칫솔(1입)(캡포함),8801046442012,헬스뷰티,1
애경)SM퍼퓸스페셜(23설),8801046390528,헬스뷰티,1
애경)나눔1호,8801046311936,헬스뷰티,2
애경)나눔3호,8801046311967,헬스뷰티,1
애경)나눔4호,8801046311592,헬스뷰티,2
애경)내추럴밀크33호(25설),8801046421741,헬스뷰티,1
애경)내추럴밀크스페셜(23설),8801046390535,헬스뷰티,1
애경)데일리12호(25추석),8801046446997,헬스뷰티,1
애경)동의홍삼1호,8801046296530,헬스뷰티,1
애경)디자인종합1호(명화),8801046278956,헬스뷰티,1
애경)디자인종합2호(명화),8801046278970,헬스뷰티,1
애경)랩신새니타이저겔500ML,8801046340790,일상용품,1
애경)랩신세트고급형2호(21추),8801046360927,헬스뷰티,1
애경)랩신세트실속형2호(22설),8801046360200,헬스뷰티,1
애경)랩신세트실속형2호(22설클리어런스),1500000127329,헬스뷰티,1
애경)랩신일회용마스크10입,8801046360293,일상용품,1
애경)랩신컬러체인징핸드워시250ML(22년설해체),8801046340233,헬스뷰티,1
애경)랩신토탈핸드워시250ML(22년설해체),8801046340219,헬스뷰티,1
애경)로얄프로폴리스셀렉션29호(23추),8801046407288,헬스뷰티,1
애경)리미티드1호,8801046279502,헬스뷰티,1
애경)리미티드셀렉션9호(23추),8801046407240,헬스뷰티,1
애경)배리앤요거트클렌징바(해체),8801046446072,헬스뷰티,2
애경)보타닉가든에디션,8801046298688,헬스뷰티,1
애경)사랑1호,8801046277607,헬스뷰티,1
애경)사랑28호(25설),8801046421703,헬스뷰티,1
애경)사랑2호,8801046277614,헬스뷰티,2
애경)사랑3호,8801046277621,헬스뷰티,2
애경)사랑5호,8801046360163,헬스뷰티,1
애경)사랑존경38호(23설),8801046391730,헬스뷰티,1
애경)산양유25호(25추석),8801046447017,헬스뷰티,1
애경)샤워메이트내추럴클린코튼1.2KG(F),8801046307458,헬스뷰티,1
애경)샤워메이트퍼퓸에디션(22설),8801046373705,헬스뷰티,1
애경)샤워메이트퍼퓸에디션(22설클리어런스),1500000127244,헬스뷰티,1
애경)설렘13호(24설),8801046407110,헬스뷰티,1
애경)설렘18호(24설),8801046407127,헬스뷰티,1
애경)설렘31호(24설),8801046407165,헬스뷰티,1
애경)설렘34호(23추),8801046410622,헬스뷰티,1
애경)옐로우플라워퍼퓸바딩워시400ml,8801046446096,헬스뷰티,1
애경)오드리헵번헤어&바디1호,8801046300466,헬스뷰티,1
애경)자연의밀크컬렉션31호(24설),8801046407271,헬스뷰티,1
애경)존경드림25호(22설),8801046373651,헬스뷰티,1
애경)존경드림25호(22설클리어런스),1500000127343,헬스뷰티,1
애경)존경드림35호(22설),8801046373668,헬스뷰티,1
애경)즐거운1호,8801046310106,헬스뷰티,1
애경)즐거운2호,8801046318829,헬스뷰티,1
애경)즐거운여행호텔에디션,8801046358856,헬스뷰티,1
애경)칼리덴트초극세모칫솔,8801046421611,헬스뷰티,1
애경)케라시스러블리데이지퍼퓸샴푸400ml(해체),8801046446089,헬스뷰티,1
애경)케라시스리미티드에디션,8801046296486,헬스뷰티,1
애경)케라시스리미티드에디션(22설),8801046373699,헬스뷰티,1
애경)케라시스리미티드에디션(22설클리어런스),1500000127312,헬스뷰티,1
애경)케라시스먼로퍼퓸콜렉션,8801046281956,헬스뷰티,2
애경)케라시스아트콜렉션,8801046296493,헬스뷰티,1
애경)케라시스아트콜렉션1호,8801046280416,헬스뷰티,1
애경)케라시스아트콜렉션2호,8801046280423,헬스뷰티,1
애경)케라시스월드스타에디션1호,8801046283998,헬스뷰티,1
애경)케라시스월드스타에디션2호,8801046284001,헬스뷰티,1
애경)케라시스케라마이드에디션,8801046281987,헬스뷰티,1
애경)케라시스퍼퓸18호(25추석),8801046447000,헬스뷰티,1
애경)케라시스퍼퓸셀렉션26호(24추석),8801046421758,헬스뷰티,1
애경)케라시스퍼퓸에디션,8801046296509,헬스뷰티,2
애경)케라시스퍼퓸에디션(22설),8801046373682,헬스뷰티,1
애경)퍼플플라워퍼퓸바디워시400ml,8801046446102,헬스뷰티,1
애경)풍성한1호,8801046294505,헬스뷰티,1
애경)풍성한2H호,8801046294604,헬스뷰티,1
애경)풍성한3호,8801046294512,헬스뷰티,1
애경)풍성한4D호,8801046294611,헬스뷰티,1
애경)풍성한5D호,8801046294628,헬스뷰티,1
애경)풍성한6D호,8801046294635,헬스뷰티,1
애경)풍성한7호,8801046294642,헬스뷰티,1
애경)프로폴리스36호(25설),8801046421772,헬스뷰티,1
애경)프로폴리스에디션36호(22설),8801046355992,헬스뷰티,1
애경)프로폴리스에디션43호(22설),8801046374801,헬스뷰티,1
애경)프로폴리스컬렉션28호(23설),8801046390542,헬스뷰티,1
애경)프로폴리스컬렉션36호(23설),8801046390559,헬스뷰티,1
애경)프리미엄여행용세트,8801046848555,헬스뷰티,1
애경)한방명품1호,8801046279489,헬스뷰티,1
애경)한방명품2호,8801046279496,헬스뷰티,1
애경)한방명품스페셜,8801046294659,헬스뷰티,1
애경)행복1호,8801046280225,헬스뷰티,1
애경)행복2호,8801046280232,헬스뷰티,1
애경)행복3호,8801046280249,헬스뷰티,1
애경)행복한1호,8801046331804,헬스뷰티,1
애경)행복한2호,8801046331811,헬스뷰티,1
애경)행복한4호,8801046331835,헬스뷰티,1
애니가드)1992KF94블랙(대),8809233836286,일상용품,1
애니가드)뉴실속형마스크(KF-AD)대형(20입),8809233837528,일상용품,1
애니가드)미세먼지마스크대(KF94),8809233836392,일상용품,1
애니가드)미세먼지마스크대5입(KF94),8809233836118,일상용품,1
애니가드)미세먼지마스크대블랙5입(KF94),8809233836156,일상용품,1
애니가드)미세먼지마스크소5입(KF94),8809233836125,일상용품,1
애니가드)새부리형블랙대(KF94),8809233838167,일상용품,1
애니가드)새부리형화이트대(KF94),8809233836705,일상용품,1
애니가드)셋업KF-AD블랙(대),8809878071080,일상용품,1
애니가드)셋업KF-AD화이트(대),8809878071073,일상용품,1
애니가드)셋업KF94베이지(대),8809233832523,일상용품,1
애니가드)애니세이프덴탈마스크(대)3입,8809233837542,일상용품,1
애니가드)입체형비말차단마스크(KF-AD)3입,8809233837801,일상용품,1
애니가드)키즈새부리형화이트(KF94),8809878070687,일상용품,1
애니가드)프리비어린이마스크10입,8809233836767,일상용품,1
