가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
213,4100250052425,히츨러)머메이드수수깡젤리40g(A),미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
214,4100250052449,히츨러)버블검수수깡젤리40g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
215,41002520,히츨러)히치스수수깡젤리미니10g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
216,4514062317151,이마목캔디후레쉬레몬,미출력,캔디/초콜릿,캔디,기능성캔디
217,45173639,메이지)아폴로초콜릿46g,미출력,캔디/초콜릿,초콜렛,볼초콜렛
218,45173653,메이지)초코베이비32g,미출력,캔디/초콜릿,초콜렛,볼초콜렛
219,4526371101208,R)츄시구미피치40g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
220,4526371101239,R)츄시구미요거트40g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
221,4532309200882,에스엠)프린스푸딩1L만들기세트(26V),미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
222,4549660737384,미스티)BT21스핀피즈1.5g,미출력,캔디/초콜릿,캔디,토이캔디
223,4571397155865,에이스)북해도락솔트카라멜40g,미출력,캔디/초콜릿,젤리/캬라멜,캬라멜
224,4571397155872,에이스)더카라멜로즈40g,미출력,캔디/초콜릿,젤리/캬라멜,캬라멜
225,4582660022234,훼밀리)BBQ마시멜로우30g,미출력,캔디/초콜릿,젤리/캬라멜,캬라멜
226,4607065738600,마즈)스니커즈크리스퍼40g ,미출력,캔디/초콜릿,초콜렛,바초콜렛
227,4710007524060,버블스톰)팝핑보바망고맛100g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
228,4710007524084,버블스톰)팝핑보바딸기맛100g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
229,4710007524107,버블스톰)팝핑보바리치맛100g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
230,4710098400403,일신)브라운슈가구미볼40g,미출력,캔디/초콜릿,초콜렛,볼초콜렛
231,4710098401202,일신)딸기밀크구미볼40g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
232,4710126456518,이메이)구미초코볼딸기맛40g,미출력,캔디/초콜릿,초콜렛,볼초콜렛
233,4710126456778,이메이)구미초코볼포도맛40g,미출력,캔디/초콜릿,초콜렛,볼초콜렛
234,4711269688507,키즈웰)젤리스트로우1kg(사전예약),미출력,캔디/초콜릿,젤리/캬라멜,젤리행사(데이)
235,4711269689252,키)스페쇼우젤리300,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
236,4711269689269,키즈웰)젤리컵어소티드(낱개판매바코드),미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
237,4711269689283,키즈웰)젤리컵어쏘티드1.71kg30입(중),미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
238,4711269690036,키)요구르트맛젤리스트로96g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
239,4711269691200,E24)젤리스트로우5개입96g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
240,4711269692603,키즈웰)제로칼로리젤리스트로우74g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
241,4711931024916,마쉬멜로우(딸기),미출력,캔디/초콜릿,젤리/캬라멜,기타젤리
242,4800519181032,바닐라마쉬멜로,미출력,캔디/초콜릿,캔디,일반캔디
243,4800519183067,초코마쉬멜로,미출력,캔디/초콜릿,캔디,일반캔디
244,4823077609510,크레이지비)레이디버드젤리90g,미출력,캔디/초콜릿,젤리/캬라멜,수입젤리
245,4893139552009,바비)쇼위드캔디,미출력,캔디/초콜릿,캔디,토이캔디
246,4894475100596,농심)린도볼밀크기프트12P(26V),미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
247,4894475100602,농심)린도볼어쏘티드기프트12P(26V),미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
248,4894475100725,농심)린도볼밀크4P,미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
249,4894475100732,린트)린도볼어쏘티드4P(25V),미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
250,4894475100749,린트)린도볼하트틴4P(25V),미출력,캔디/초콜릿,초콜렛,초콜렛행사(데이)
251,4897010448221,마즈)스키틀즈요거트40g,미출력,캔디/초콜릿,캔디,일반캔디
252,4897024123398,일신)어벤져스토이캔디,미출력,캔디/초콜릿,캔디,토이캔디
253,4897047991226,코코)헬로키티캔디자판기15g,미출력,캔디/초콜릿,캔디,토이캔디
254,4901326030619,카수가이)구로아메흑사탕144g,미출력,캔디/초콜릿,캔디,봉지캔디
