가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
115,4897036692721,코카)몬스터파라다이스캔355ml,미출력,음료,스포츠/에너지,에너지음료
116,4897036693339,코카)몬스터에너지망고로코캔355ml,미출력,음료,스포츠/에너지,에너지음료
117,4897036693728,코카)몬스터에너지제로슈거캔355ml,미출력,음료,스포츠/에너지,에너지음료
118,4897036693797,코카)몬스터에너지선라이즈캔355ml,미출력,음료,스포츠/에너지,에너지음료
119,4897036694534,코카)몬스터에너지파피용캔355ml,미출력,음료,스포츠/에너지,에너지음료
120,4897036694565,코카)몬스터에너지피치킨캔355ml,미출력,음료,스포츠/에너지,에너지음료
121,4897036694817,코카)몬스터에너지레모네이드캔355ml,미출력,음료,스포츠/에너지,에너지음료
122,4897036695203,코카)몬스터에너지스트로베리드림즈캔355ml,미출력,음료,스포츠/에너지,에너지음료
123,4897036695326,코카)몬스터에너지캔500ml,미출력,음료,스포츠/에너지,에너지음료
124,4897036695340,코카)몬스터에너지울트라캔500ml,미출력,음료,스포츠/에너지,에너지음료
125,4897036695616,코카)몬스터에너지스트로베리드림즈캔500ml,미출력,음료,스포츠/에너지,에너지음료
126,4897036695913,코카)몬스터에너지판타지루비레드캔355ml,미출력,음료,스포츠/에너지,에너지음료
127,4901085002292,이토엔)릴랙스쟈스민티500ml,미출력,음료,차음료,차음료(중)
128,4901085003800,농심)이토엔오이오차녹차펫525ml,미출력,음료,차음료,차음료(중)
129,4901085050002,농심)오이오녹차500ml,미출력,음료,차음료,차음료(중)
130,4901201113741,UCC)딥앤리치275ml,미출력,음료,커피음료(RTD),커피음료(중)
131,4901201113789,UCC)스무스앤클리어375ml,미출력,음료,커피음료(RTD),커피음료(대)
132,4901201119583,UCC)카페라떼375ml,미출력,음료,커피음료(RTD),커피음료(대)
133,4901201208096,UCC)블랙185ml,미출력,음료,커피음료(RTD),커피음료(소)
134,4901201221507,UCC)블랙넌슈가900ml,미출력,음료,커피음료(RTD),커피음료(대)
135,4901201224676,UCC)밀크앤커피250ml,미출력,음료,커피음료(RTD),커피음료(중)
136,4902494070131,신짱)라무네소다200ml,미출력,음료,기타음료,수입음료
137,4902494220024,아임이)구슬알라무네오리지널200ml(S),미출력,음료,기타음료,수입음료
138,4902494220031,아임이)구슬알라무네리치향200ml(S),미출력,음료,기타음료,수입음료
139,4909411062712,오후의홍차)레몬티500ml,미출력,음료,차음료,차음료(중)
140,4909411062736,쥬맥스)오후의홍차밀크펫500ml,미출력,음료,기타음료,수입음료
141,4909411084875,쥬맥스)기린오후의홍차레몬티펫500ml,미출력,음료,기타음료,수입음료
142,4909411116972,쥬맥스)기린오후의차밀크티펫500ml,미출력,음료,기타음료,수입음료
143,4964621180144,토모마스)수박사이다병300ml,미출력,음료,기타음료,수입음료
144,4964621180519,토모마스)망고사이다병300ml,미출력,음료,기타음료,수입음료
145,4964621180533,토모마스)복숭아사이다병300ml,미출력,음료,기타음료,수입음료
146,4964621180656,토모마스)멜론사이다병300ml,미출력,음료,기타음료,수입음료
147,5019928004026,티난트)생수500ml,미출력,음료,기타음료,수입음료
148,5032678002999,프랭클린)스트로베리라즈베리275ml,미출력,음료,기타음료,수입음료
149,5032678003118,프랭클린)레모네이드엘더플라워275ml,미출력,음료,기타음료,수입음료
150,5201277250029,샤로티)플레인250ml,미출력,음료,생수,생수(소)
151,5410013102502,스파)생수330ml,미출력,음료,생수,생수(소)
152,5410013108009,스파)생수500ml,미출력,음료,기타음료,수입음료
153,5900334000835,팀바크)오렌지피치250ml,미출력,음료,기타음료,수입음료
154,5900334000880,팀바크)체리애플250ml,미출력,음료,기타음료,수입음료
155,613008710606,아리조나)라즈베리473ml,미출력,음료,기타음료,수입음료
156,613008716066,아리조나)진생허니473ml,미출력,음료,기타음료,수입음료
157,613008735630,아리조나)아이스티레몬473ml,미출력,음료,기타음료,수입음료
158,613008743703,아리조나)레몬500ml,미출력,음료,기타음료,수입음료
159,613008743734,아리조나)그린진생앤허니500ml,미출력,음료,기타음료,수입음료
160,632565000012,피지워터500ml,미출력,음료,생수,생수(소)
161,670839000016,쥬맥스)슬로우카우250ml,미출력,음료,스포츠/에너지,에너지음료
162,670839030099,슬로우카우)스테비아330ml,미출력,음료,스포츠/에너지,에너지음료
163,6970306142275,미스터초이스)애플300ml,미출력,음료,기타음료,수입음료
164,6970306142299,미스터초이스)리치300ml,미출력,음료,기타음료,수입음료
165,7613032983543,페리에)라임330ml,미출력,음료,생수,탄산수
166,7613033131585,페리에)레몬330ml,미출력,음료,생수,탄산수
167,8002270018220,아쿠아파나)생수병250ml,미출력,음료,기타음료,수입음료
168,8002270072925,산펠레그리노)레몬캔330ml,미출력,음료,기타음료,수입음료
169,8002270072932,산펠레그리노)오렌지캔330ml,미출력,음료,탄산음료,탄산음료(소)
170,8002270296574,산펠레그리노)페트500ml,미출력,음료,생수,탄산수
171,8002270676543,산펠레그리노)250ml,미출력,음료,생수,탄산수
172,8002270736544,산펠레그리노)자몽캔330ml,미출력,음료,기타음료,수입음료
173,811055020048,안데스)250ml,미출력,음료,생수,생수(소)
174,812508021018,쥬맥스)룩스오렌지330ml,미출력,음료,기타음료,수입음료
