가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
123,1500000121884,코오롱)솔리드삭스_화이트(사전예약),미출력,생활잡화,의류잡화,양말
124,1500000121891,코오롱)스트라이프삭스_화이트(사전예약),미출력,생활잡화,의류잡화,양말
125,1500000121907,코오롱)스트라이프삭스_블랙(사전예약),미출력,생활잡화,의류잡화,양말
126,1500000121914,코오롱)상록수패턴삭스_화이트(사전예약),미출력,생활잡화,의류잡화,양말
127,1500000121921,코오롱)상록수패턴삭스_네이비(사전예약),미출력,생활잡화,의류잡화,양말
128,1500000121938,코오롱)캠핑패턴삭스_녹갈색(사전예약),미출력,생활잡화,의류잡화,양말
129,1500000121945,코오롱)캠핑패턴삭스_화이트(사전예약),미출력,생활잡화,의류잡화,양말
130,1500000121952,코오롱)소프트볼캡_블랙(사전예약),미출력,생활잡화,의류잡화,패션용품
131,1500000121976,코오롱)소프트볼캡_브라운(사전예약),미출력,생활잡화,의류잡화,패션용품
132,1500000121983,코오롱)페이즐리패턴반다나2개입(사전예약),미출력,생활잡화,의류잡화,패션용품
133,1500000121990,코오롱)캠핑패턴반다나2개입(사전예약),미출력,생활잡화,의류잡화,패션용품
134,1500000122003,카네이션)사각박스,미출력,생활잡화,생활용품,기타면세
135,1500000122010,카네이션)비누폼폼꽃다발,미출력,생활잡화,생활용품,기타면세
136,1500000122027,카네이션)갤러리박스,미출력,생활잡화,생활용품,기타면세
137,1500000122034,카네이션)파스탤화기,미출력,생활잡화,생활용품,기타면세
138,1500000122041,카네이션)아크릴볼,미출력,생활잡화,생활용품,기타면세
139,1500000122058,카네이션)하트프레임꽃다발,미출력,생활잡화,생활용품,기타면세
140,1500000122492,앱예약(이원화)하나로_휴대용토치,미출력,생활잡화,생활용품,라이터/가스
141,1500000122638,시즌)하절기패션잡화진열대(22년),미출력,생활잡화,의류잡화,패션용품
142,1500000125950,아임이)맥주잔(사전예약)+코스터,미출력,생활잡화,생활용품,주방/욕실용품
143,1500000125967,아임이)우유잔(사전예약)+코스터,미출력,생활잡화,생활용품,주방/욕실용품
144,1500000126902,민생)주방세제1.1L(박스형APP예약),미출력,생활잡화,생활용품,세제류
145,1500000126919,민생)세탁세제2L(박스형APP예약),미출력,생활잡화,생활용품,세제류
146,1500000126926,민생)섬유유연제2L(박스형APP예약),미출력,생활잡화,생활용품,세제류
147,1500000126988,우산)3단우양산집기세트(상품포함),미출력,생활잡화,우산,3단우산
148,1500000128425,시즌)방한용품진열대(22년),미출력,생활잡화,의류잡화,패션용품
149,1500000128715,코오롱)극세사블랭킷세트,미출력,생활잡화,의류잡화,패션용품
150,1500000136864,24가정의달)골드카네이션코사지(1P),미출력,생활잡화,생활용품,기타면세
151,1500000136871,24가정의달)레드카네이션코사지(1P),미출력,생활잡화,생활용품,기타면세
152,1500000136895,23가정의달)작약꽃다발,미출력,생활잡화,생활용품,기타면세
