가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
289,8801069419596,남양)초코에몽프로틴190ml,미출력,유제품,우유,가공유
290,8801069419619,남양)테이크핏호박고구마250ml,미출력,유제품,단백질음료,프로틴/기타
291,8801069420257,남양)테이크핏PRO납작복숭아450ml,미출력,유제품,단백질음료,프로틴/기타
292,8801069420271,남양)테이크핏PRO레몬450ml,미출력,유제품,단백질음료,프로틴/기타
293,8801069420790,남양)트로피컬망고450ml,미출력,유제품,냉장주스,과채주스
294,8801069420806,남양)트로피컬구아바450ml,미출력,유제품,냉장주스,과채주스
295,8801069421445,남양)맛있는두유담백한맛190ml,미출력,유제품,단백질음료,두유
296,8801069421476,남양)맛있는두유검은콩깨190ml,미출력,유제품,단백질음료,두유
297,8801069422091,남양)테이크핏몬스터초코바나나350ml,미출력,유제품,단백질음료,프로틴/기타
298,8801069422411,남양)말차에몽190ml,미출력,유제품,우유,가공유
299,8801069422701,남양)테이크핏몬스터고소한맛350ml,미출력,유제품,단백질음료,프로틴/기타
300,8801073610613,삼양)깔라만시요구르트270ml,미출력,유제품,발효유,요구르트
301,8801104212205,빙그레)바나나맛우유라이트240ml,미출력,유제품,우유,가공유
302,8801104212274,아카페라)카페라떼펫,미출력,유제품,냉장커피,냉장커피(펫)
303,8801104212397,빙그레)아카페라스위트아메리카노240ml,미출력,유제품,냉장커피,냉장커피(펫)
304,8801104212403,빙그레)아카페라카라멜마끼아또240ml,미출력,유제품,냉장커피,냉장커피(펫)
305,8801104212601,빙그레)아카페라바닐라라떼240ml,미출력,유제품,냉장커피,냉장커피(펫)
