가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
130,8800348940219,SF)베이컨포테이토샌드위치,미출력,조리빵,샌드위치,일반샌드위치
131,8800348940233,SF)에그샐러드야채샌드위치,미출력,조리빵,샌드위치,일반샌드위치
132,8800348940288,SF)아삭햄야채샌드위치,미출력,조리빵,샌드위치,일반샌드위치
133,8800348940318,SF)치킨&햄샌드위치,미출력,조리빵,샌드위치,일반샌드위치
134,8800348940325,SF)갈릭에그햄야채샌드위치,미출력,조리빵,샌드위치,일반샌드위치
135,8800348940387,SF)햄치즈야채샐러드샌드위치,미출력,조리빵,샌드위치,일반샌드위치
136,8800348940417,SF)더블햄토마토샌드위치,미출력,조리빵,샌드위치,일반샌드위치
137,8800348940431,SF)베이컨치즈샌드위치,미출력,조리빵,샌드위치,일반샌드위치
138,8800348940554,SF)햄치즈피자샌드위치,미출력,조리빵,샌드위치,일반샌드위치
139,8800348940707,SF)베이컨포테이토샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
140,8800348940714,SF)에그샐러드야채샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
141,8800348940721,SF)아삭햄야채샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
142,8800348940752,SF)갈릭에그햄야채샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
143,8800348940769,SF)베이컨치즈샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
144,8800348940776,SF)치킨&햄샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
145,8800348940783,SF)햄치즈피자샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
146,8800348940790,SF)햄치즈야채샐러드샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
147,8800348940806,SF)더블햄토마토샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
148,8800348940837,SF)손종원_로스트파프리카치킨샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
149,8800348940851,SF)손종원_로스트어니언머스터드치킨샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
150,8801068084788,샌드팜)상하이스파이시버거2편(중단),미출력,조리빵,햄버거,햄버거
151,8801068099560,샌드팜)닭달버거2편,미출력,조리빵,햄버거,햄버거
152,8801068102611,샌드팜)프리미엄햄에그샌드2편(중단),미출력,조리빵,샌드위치,일반샌드위치
153,8801068106701,샌드팜)상하이스파이시버거(중단),미출력,조리빵,햄버거,햄버거
154,8801068113952,샌드팜)닭달버거,미출력,조리빵,햄버거,햄버거
155,8801068113976,샌드팜)프리미엄햄에그샌드(중단),미출력,조리빵,샌드위치,일반샌드위치
156,8801068371574,샌드팜)빅케이준치킨샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
157,8801068371581,샌드팜)빅케이준치킨샌드위치,미출력,조리빵,샌드위치,일반샌드위치
158,8801068374445,샌드팜)치즈에그샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
159,8801068374452,샌드팜)치즈에그샌드위치,미출력,조리빵,샌드위치,일반샌드위치
160,8801068374735,샌드팜)매콤타코버거,미출력,조리빵,햄버거,햄버거
161,8801068381375,샌드팜)파마산비프치즈버거,미출력,조리빵,햄버거,햄버거
162,8801068381382,샌드팜)파마산비프치즈버거2편,미출력,조리빵,햄버거,햄버거
163,8801068382983,샌드팜)모짜렐라치즈콘샌드,미출력,조리빵,샌드위치,일반샌드위치
164,8801068382990,샌드팜)모짜렐라치즈콘샌드2편,미출력,조리빵,샌드위치,일반샌드위치
165,8801068384888,샌드팜)더블에그치즈샌드2편,미출력,조리빵,샌드위치,일반샌드위치
166,8801068384895,샌드팜)더블에그치즈샌드,미출력,조리빵,샌드위치,일반샌드위치
167,8801068384901,삼립)스파이시더블치킨버거2편(중단),미출력,조리빵,햄버거,햄버거
168,8801068384918,삼립)스파이시더블치킨버거(중단),미출력,조리빵,햄버거,햄버거
169,8801068386394,샌드팜)new빅케이준치킨햄샌드위치2편(중단),미출력,조리빵,샌드위치,일반샌드위치
170,8801068386400,샌드팜)new빅케이준치킨햄샌드위치(중단),미출력,조리빵,샌드위치,일반샌드위치
171,8801068389241,샌드팜)레트로버거2편,미출력,조리빵,햄버거,햄버거
172,8801068389258,샌드팜)레트로버거,미출력,조리빵,햄버거,햄버거
173,8801068391817,샌드팜)버터갈릭스크램블샌드위치2편(중단),미출력,조리빵,샌드위치,일반샌드위치
174,8801068391824,샌드팜)버터갈릭스크램블샌드위치(중단),미출력,조리빵,샌드위치,일반샌드위치
175,8801068394450,샌드팜)A1에그브리오슈버거2편,미출력,조리빵,햄버거,햄버거
176,8801068394467,샌드팜)A1에그브리오슈버거,미출력,조리빵,햄버거,햄버거
177,8801068394788,샌드팜)A1미트칠리스테이크버거2편,미출력,조리빵,햄버거,햄버거
178,8801068394795,샌드팜)A1미트칠리스테이크버거,미출력,조리빵,햄버거,햄버거
179,8801068394801,삼립)A1햄에그스테이크버거2편,미출력,조리빵,햄버거,햄버거
180,8801068394818,삼립)A1햄에그스테이크버거,미출력,조리빵,햄버거,햄버거
181,8801068395983,샌드팜)프렌치토스트미트칠리햄치즈2편,미출력,조리빵,샌드위치,일반샌드위치
182,8801068395990,샌드팜)프렌치토스트미트칠리햄치즈,미출력,조리빵,샌드위치,일반샌드위치
183,8801068396003,샌드팜)프렌치토스트오지치즈후라이&해쉬2편,미출력,조리빵,샌드위치,일반샌드위치
184,8801068396010,샌드팜)프렌치토스트오지치즈후라이&해쉬,미출력,조리빵,샌드위치,일반샌드위치
