가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
100,8801068917178,삼립)탄단지인도식치킨마크니볼2편,미출력,즉석식,샐러드,즉석샐러드
101,8801068918595,삼립)로제치킨누들샐러드157g,미출력,즉석식,샐러드,즉석샐러드
102,8801068918601,삼립)쉬림프알리오올리오누들샐러드188g,미출력,즉석식,샐러드,즉석샐러드
103,8801068919165,삼립)두부계란미니샐러드131g,미출력,즉석식,샐러드,즉석샐러드
104,8801068919172,삼립)리코타뮤즐리미니샐러드131g,미출력,즉석식,샐러드,즉석샐러드
105,8801068919189,삼립)고구마허브치킨미니샐러드133g,미출력,즉석식,샐러드,즉석샐러드
106,8801068919752,삼립)스노우바질파스타샐러드188g,미출력,즉석식,샐러드,즉석샐러드
107,8801068919769,삼립)눈꽃토마토파스타샐러드215g,미출력,즉석식,샐러드,즉석샐러드
108,8801068920178,삼립)로제크림치킨밀박스237g,미출력,즉석식,샐러드,즉석샐러드
109,8801068920185,삼립)볼로네즈포크밀박스264g,미출력,즉석식,샐러드,즉석샐러드
110,8801068920994,삼립)갓성비통곡물샐러드133g,미출력,즉석식,샐러드,즉석샐러드
111,8801068921007,삼립)갓성비고구마샐러드142g,미출력,즉석식,샐러드,즉석샐러드
112,8801068921359,삼립)MBTI누룽지치킨샐러드130g,미출력,즉석식,샐러드,즉석샐러드
113,8801068921366,삼립)MBTI밸런스샐러드151g,미출력,즉석식,샐러드,즉석샐러드
114,8801068921373,삼립)MBTI당근라페샐러드150g,미출력,즉석식,샐러드,즉석샐러드
115,8801068921380,삼립)MBTI치킨텐더샐러드147g,미출력,즉석식,샐러드,즉석샐러드
116,8801068922448,삼립)꽃맛살마카로니콤보샐러드166g,미출력,즉석식,샐러드,즉석샐러드
117,8801068922455,삼립)에그마요콤보샐러드166g,미출력,즉석식,샐러드,즉석샐러드
118,8801068922714,삼립)오리엔탈파스타샐러드187g,미출력,즉석식,샐러드,즉석샐러드
119,8801068922721,삼립)로제치즈파스타샐러드202g,미출력,즉석식,샐러드,즉석샐러드
120,8801068922875,삼립)베리&베리샐러드125g,미출력,즉석식,샐러드,즉석샐러드
121,8801068922882,삼립)오렌지&망고샐러드120g,미출력,즉석식,샐러드,즉석샐러드
122,8801068922899,삼립)애플&살구샐러드130g,미출력,즉석식,샐러드,즉석샐러드
123,8801068924145,삼립)블루베리베이글샐러드141g,미출력,즉석식,샐러드,즉석샐러드
124,8801068924152,삼립)크림치즈베이글샐러드141g,미출력,즉석식,샐러드,즉석샐러드
125,8801068924978,삼립)밸런스핏탄단식샐러드183g,미출력,즉석식,샐러드,즉석샐러드
126,8801068924992,삼립)밸런스핏그린샐러드160g,미출력,즉석식,샐러드,즉석샐러드
127,8801068925005,삼립)밸런스핏프로틴샐러드158g,미출력,즉석식,샐러드,즉석샐러드
128,8801068926156,삼립)120칼로리펌킨치즈샐러드136g,미출력,즉석식,샐러드,즉석샐러드
129,8801068926163,삼립)110칼로리치킨샐러드121g,미출력,즉석식,샐러드,즉석샐러드
130,8801068926170,삼립)80칼로리고구마맛살샐러드138g,미출력,즉석식,샐러드,즉석샐러드
131,8801068927535,삼립)불고기파스타샐러드201g,미출력,즉석식,샐러드,즉석샐러드
132,8801068927542,삼립)나폴리탄파스타샐러드202g,미출력,즉석식,샐러드,즉석샐러드
133,8801068928723,삼립)모짜렐라리스샐러드127g,미출력,즉석식,샐러드,즉석샐러드
134,8801068928730,삼립)통닭가슴살고구마샐러드191g,미출력,즉석식,샐러드,즉석샐러드
135,8801068928747,삼립)통닭가슴살견과류샐러드178g,미출력,즉석식,샐러드,즉석샐러드
136,8801068929331,삼립)로우핏두부텐더샐러드105g,미출력,즉석식,샐러드,즉석샐러드
137,8801068929348,삼립)로우핏콩불구이샐러드111g,미출력,즉석식,샐러드,즉석샐러드
138,8801068929355,삼립)로우핏훈제치킨샐러드116g,미출력,즉석식,샐러드,즉석샐러드
139,8801068930276,삼립)와우에그샐러드123g,미출력,즉석식,샐러드,즉석샐러드
140,8801068930283,삼립)와우텐더치킨샐러드121g,미출력,즉석식,샐러드,즉석샐러드
141,8801068931501,삼립)브레스트콤보샐러드118g,미출력,즉석식,샐러드,즉석샐러드
142,8801068931518,삼립)크랜베리콤보샐러드137g,미출력,즉석식,샐러드,즉석샐러드
143,8801068932454,삼립)그레인치킨샐러드170g(2편),미출력,즉석식,샐러드,즉석샐러드
144,8801068932461,삼립)그레인불고기샐러드170g(2편),미출력,즉석식,샐러드,즉석샐러드
145,8801068932874,삼립)닭가슴살메밀면샐러드176g,미출력,즉석식,샐러드,즉석샐러드
146,8801068932881,삼립)불고기메밀면샐러드175g,미출력,즉석식,샐러드,즉석샐러드
147,8801068933895,삼립)디너프로틴치킨샐러드113g,미출력,즉석식,샐러드,즉석샐러드
148,8801068933901,삼립)런치스모키포크샐러드120g,미출력,즉석식,샐러드,즉석샐러드
149,8801068933918,삼립)모닝리코타요거샐러드110g,미출력,즉석식,샐러드,즉석샐러드
150,8801068934526,삼립)초계비빔샐러드128g(2편),미출력,즉석식,샐러드,즉석샐러드
151,8801068934533,삼립)초계겨자샐러드129g(2편),미출력,즉석식,샐러드,즉석샐러드
152,8801068935622,삼립)클래식콥샐러드178g(2편),미출력,즉석식,샐러드,즉석샐러드
153,8801068938142,삼립)매콤치킨참치마요샐러드2편,미출력,즉석식,샐러드,즉석샐러드
154,8801068938159,삼립)바질큐브치킨마요샐러드2편,미출력,즉석식,샐러드,즉석샐러드
155,8801068938166,삼립)훈제목살에그마요샐러드2편,미출력,즉석식,샐러드,즉석샐러드
156,8801068939446,삼립)치아바타피크닉콤보_바질치킨2편,미출력,즉석식,샐러드,즉석샐러드
157,8801068939453,삼립)치아바타피크닉콤보_크랜베리치킨2편,미출력,즉석식,샐러드,즉석샐러드
158,8809148598552,빙그레)딸기요거샐러드,미출력,즉석식,샐러드,즉석샐러드
159,8809148598811,빙그레)곤약지단샐러드,미출력,즉석식,샐러드,즉석샐러드
160,8809148598828,빙그레)닭가슴살컵샐러드,미출력,즉석식,샐러드,즉석샐러드
161,8809287900681,라쿠치나)핫칠리치킨피자70g,미출력,즉석식,간편조리FF,간식/안주
162,8809287900698,라쿠치나)애플&고르곤졸라피자65g,미출력,즉석식,간편조리FF,간식/안주
163,8809287900704,라쿠치나)비프불고기피자80g,미출력,즉석식,간편조리FF,간식/안주
164,8809287900834,피자)갈릭바베큐대왕피자280g,미출력,즉석식,간편조리FF,간식/안주
165,8809287901046,라쿠치나)베이컨포테이토피자80g,미출력,즉석식,간편조리FF,간식/안주
166,8809409541020,미샛)교동치즈닭갈비전2편,미출력,즉석식,간편조리FF,간식/안주
167,8809409541037,미샛)교동깍두기전2편,미출력,즉석식,간편조리FF,간식/안주
168,8809409541044,미샛)교동오징어김치전2편,미출력,즉석식,간편조리FF,간식/안주
169,8809409541068,미샛)교동오징어해물파전,미출력,즉석식,간편조리FF,간식/안주
170,8809584590868,미샛)진짜라면전열라면맛160g,미출력,즉석식,간편조리FF,간식/안주
171,8809584590875,미샛)진짜라면전짜슐랭맛160g,미출력,즉석식,간편조리FF,간식/안주
172,8809584590882,미샛)교동오징어김치전2편(NEW),미출력,즉석식,간편조리FF,간식/안주
173,8809584590899,미샛)교동오징어해물파전,미출력,즉석식,간편조리FF,간식/안주
174,8809584591186,미샛)교동한돈등심김치전2편,미출력,즉석식,간편조리FF,간식/안주
175,8809584591193,미샛)교동오징어해물파전160g(2편),미출력,즉석식,간편조리FF,간식/안주
176,8809584591254,미샛)철판오징어김치전2편,미출력,즉석식,간편조리FF,간식/안주
177,8809584591261,미샛)철판오징어해물파전2편,미출력,즉석식,간편조리FF,간식/안주
178,8809584591377,미샛)오징어마늘김치전(2편),미출력,즉석식,간편조리FF,간식/안주
179,8809584591384,미샛)오징어마늘부추전(2편),미출력,즉석식,간편조리FF,간식/안주
180,8809631982479,현대)깐풍치킨2편,미출력,즉석식,간편조리FF,간식/안주
181,8809631986750,현대)달고나양념치킨2편,미출력,즉석식,간편조리FF,간식/안주
182,8809631986767,현대)달고나간장치킨2편,미출력,즉석식,간편조리FF,간식/안주
183,8809631986804,현대)훈제바베큐&두부김치2편,미출력,즉석식,간편조리FF,간식/안주
184,8809631986828,현대)훈제오리&부추볶음2편,미출력,즉석식,간편조리FF,간식/안주
185,8809631987696,현대)양념치킨이닭2편,미출력,즉석식,간편조리FF,간식/안주
186,8809631987986,현대)나마늘위한석쇠불고기쌈2편,미출력,즉석식,간편조리FF,간식/안주
187,8809631988891,현대)소콘소콘치즈그라탕,미출력,즉석식,간편조리FF,간식/안주
188,8809650790260,대정)튀김우동2편(종료),미출력,즉석식,간편조리FF,조리면
189,8809650790864,대정)매콤닭강정2편,미출력,즉석식,간편조리FF,간식/안주
190,8809650790888,대정)반반고구마닭강정2편,미출력,즉석식,간편조리FF,간식/안주
191,8809650791205,대정)더블소떡소떡2편,미출력,즉석식,간편조리FF,간식/안주
192,8809650791359,대정)컵고구마간장치킨2편,미출력,즉석식,간편조리FF,간식/안주
193,8809650791366,대정)컵고구마양념치킨2편,미출력,즉석식,간편조리FF,간식/안주
194,8809650791526,대정)내사랑김떡만2편,미출력,즉석식,간편조리FF,간식/안주
195,8809650792028,대정)돼지껍데기닭2편,미출력,즉석식,간편조리FF,간식/안주
196,8809650792035,대정)김치비빔국수,미출력,즉석식,간편조리FF,조리면
197,8809650792042,대정)김치비빔국수2편,미출력,즉석식,간편조리FF,조리면
198,8809650792424,대정)튀김우동,미출력,즉석식,간편조리FF,조리면
199,8809650792431,대정)튀김우동2편,미출력,즉석식,간편조리FF,조리면
200,8809650792509,대정)타코야끼2편,미출력,즉석식,간편조리FF,간식/안주
201,8809650792592,대정)더블갈떡2편,미출력,즉석식,간편조리FF,간식/안주
202,8809650792837,대정)봄잔치국수2편,미출력,즉석식,간편조리FF,조리면
203,8809650792981,대정)봄비빔국수2편,미출력,즉석식,간편조리FF,조리면
204,8809650793063,대정)뉴반반고구마닭강정2편,미출력,즉석식,간편조리FF,간식/안주
205,8809650793568,대정)김치비빔국수세트2편,미출력,즉석식,간편조리FF,조리면
206,8809650793780,대정)크림파스타&미트파스타2편,미출력,즉석식,간편조리FF,조리면
207,8809650793797,대정)토마토파스타&치킨까스2편,미출력,즉석식,간편조리FF,조리면
208,8809650793865,대정)소시지콘치즈그라탕2편,미출력,즉석식,간편조리FF,간식/안주
209,8809650793872,대정)치즈닭갈비볶음2편,미출력,즉석식,간편조리FF,간식/안주
210,8809650793988,대정)중화자장면세트2편,미출력,즉석식,간편조리FF,조리면
211,8809650793995,대정)중화짬뽕세트2편,미출력,즉석식,간편조리FF,조리면
212,8809650794077,대정)튀김우동세트2편,미출력,즉석식,간편조리FF,조리면
213,8809650794084,대정)닭칼국수세트2편,미출력,즉석식,간편조리FF,조리면
214,8809650794220,대정)떡만두국세트2편,미출력,즉석식,간편조리FF,조리면
215,880965079439,대정)돈까스&아라비아따 파스타2편(종료),미출력,즉석식,간편조리FF,조리면
216,8809650794398,대정)돈까스&아라비아따파스타2편,미출력,즉석식,간편조리FF,조리면
217,8809650794817,대정)쉬림프로제파스타2편,미출력,즉석식,간편조리FF,조리면
218,8809650794923,대정)비빔국수&얇은피만두2편,미출력,즉석식,간편조리FF,조리면
219,8809650795043,대정)두꺼비도반한5색모둠안주2편,미출력,즉석식,간편조리FF,간식/안주
220,8809650795050,대정)시원한여름안주냉채족발2편,미출력,즉석식,간편조리FF,간식/안주
221,8809650795067,대정)소시지나폴리탄파스타2편(종료),미출력,즉석식,간편조리FF,조리면
222,8809650795296,대정)매콤달콤바삭닭강정2편,미출력,즉석식,간편조리FF,간식/안주
223,8809650795593,대정)맵사분면매운맛좌표테스트2편,미출력,즉석식,간편조리FF,간식/안주
224,8809650795722,대정)베이컨머쉬룸크림파스타2편,미출력,즉석식,간편조리FF,조리면
225,8809650795937,대정)서울시스터즈_얼큰김치햄라면2편,미출력,즉석식,간편조리FF,조리면
226,8809650796026,대정)가메골떡만두국2편,미출력,즉석식,간편조리FF,조리면
227,8809650796170,대정)함박&볼로네제파스타2편,미출력,즉석식,간편조리FF,조리면
228,8809650796422,대정)미트볼&아라비아따파스타2편,미출력,즉석식,간편조리FF,조리면
229,8809650796507,대정)춘천식비빔막국수2편,미출력,즉석식,간편조리FF,조리면
230,8809650796613,대정)검은사리_오징어먹물파스타2편,미출력,즉석식,간편조리FF,조리면
231,8809650796637,대정)검은새치_블랙페퍼치킨새우강정2편,미출력,즉석식,간편조리FF,간식/안주
232,8809650796668,대정)김치말이국수2편,미출력,즉석식,간편조리FF,조리면
233,8809650797061,대정)낭만포차_간장불고기2편,미출력,즉석식,간편조리FF,간식/안주
234,8809650797078,대정)낭만포차_매콤제육볶음2편,미출력,즉석식,간편조리FF,간식/안주
235,8809650797153,대정)야끼우동&타코야끼2편,미출력,즉석식,간편조리FF,조리면
236,8809650797177,대정)왕교자그라탕2편,미출력,즉석식,간편조리FF,간식/안주
237,8809650797405,대정)치킨강정치즈프라이2편,미출력,즉석식,간편조리FF,간식/안주
238,8809650797511,대정)23점신_푸실리샐러드파스타2편,미출력,즉석식,간편조리FF,조리면
239,8809650797627,대정)함박포모도로파스타2편,미출력,즉석식,간편조리FF,조리면
240,8809650797726,대정)겨울별미잔치국수2편,미출력,즉석식,간편조리FF,조리면
241,8809650797771,대정)닭가슴살리코타샐러드2편,미출력,즉석식,샐러드,즉석샐러드
242,8809650797849,대정)치킨시저샐러드2편,미출력,즉석식,샐러드,즉석샐러드
243,8809650797856,대정)23점신_하트떡만둣국2편,미출력,즉석식,간편조리FF,조리면
