가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
132,1500000122997,현대)주식_함박오므라이스2편(사전예약),미출력,밥류,도시락,주문도시락
133,1500000123239,대정)트레저_치킨마요덮밥(사전예약),미출력,밥류,도시락,주문도시락
134,1500000123246,대정)트레저_치킨마요덮밥2편(사전예약),미출력,밥류,도시락,주문도시락
135,1500000123253,대정)트레저_돈까스카레덮밥(사전예약),미출력,밥류,도시락,주문도시락
136,1500000123260,대정)트레저_돈까스카레덮밥2편(사전예약),미출력,밥류,도시락,주문도시락
137,1500000123291,대정)햄참치마요삼각김밥(특판용),미출력,밥류,주먹밥,일반삼각
138,1500000125110,현대)민물장어솥밥(사전예약),미출력,밥류,도시락,덮밥/초밥
139,1500000126650,현대)우주비행_함박오므라이스덮밥(사전예약),미출력,밥류,도시락,덮밥/초밥
140,1500000126667,현대)우주비행_함박오므라이스덮밥2편(사전예약),미출력,밥류,도시락,덮밥/초밥
141,1500000126674,대정)우주암석_수란품은비빔밥(사전예약),미출력,밥류,도시락,덮밥/초밥
142,1500000126681,대정)우주암석_수란품은비빔밥2편(사전예약),미출력,밥류,도시락,덮밥/초밥
143,1500000127060,현대)우미학_치즈쭉깍두기볶음솥밥(사전예약),미출력,밥류,도시락,덮밥/초밥
144,1500000127077,현대)우미학_치즈쭉깍두기볶음솥밥2편(사전예약),미출력,밥류,도시락,덮밥/초밥
145,1500000127374,대정)깨비증권_제육&치즈불고기김밥(사전예약),미출력,밥류,김밥,용기/대용량김밥
146,1500000127381,대정)깨비증권_제육&치즈불고기김밥2편(사전예약),미출력,밥류,김밥,용기/대용량김밥
147,1500000127411,현대)깨비증권_묵은지불고기김밥(사전예약),미출력,밥류,김밥,용기/대용량김밥
148,1500000127428,현대)깨비증권_묵은지불고기김밥2편(사전예약),미출력,밥류,김밥,용기/대용량김밥
149,1500000127725,대정)273맛집_오목이도시락(사전예약),미출력,밥류,도시락,정찬도시락
150,1500000127732,대정)273맛집_오목이도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
151,1500000127992,대정)통스팸김치볶음삼각김밥(특판용),미출력,밥류,주먹밥,일반삼각
152,1500000128418,대정)미르M_천존의도시락(소불고기정찬)(사전예약),미출력,밥류,도시락,정찬도시락
153,1500000128432,대정)미르M_천존의도시락2편(소불고기정찬)(사전예약),미출력,밥류,도시락,정찬도시락
154,1500000128449,대정)미르M_마종의도시락(푸짐한제육정찬)(사전예약),미출력,밥류,도시락,정찬도시락
155,1500000128456,대정)미르M_마종의도시락2편(푸짐한제육정찬)(사전예약),미출력,밥류,도시락,정찬도시락
156,1500000128487,현대)미르M_뇌제의도시락(매콤닭갈비&돈까스)(사전예약),미출력,밥류,도시락,정찬도시락
157,1500000128494,현대)미르M_뇌제의도시락2편(매콤닭갈비&돈까스)(사전예약),미출력,밥류,도시락,정찬도시락
158,1500000130855,현대)국가대표고기고기고기도시락2편(특판용),미출력,밥류,도시락,주문도시락
159,1500000130862,현대)미르M_뇌제의도시락2편(매콤닭갈비&돈까스)(특판용),미출력,밥류,도시락,주문도시락
160,1500000130978,현대)베이컨참치마요삼각김밥(특판용),미출력,밥류,주먹밥,일반삼각
161,1500000130985,현대)뉴숯불갈비맛삼각김밥(특판용),미출력,밥류,주먹밥,일반삼각
162,1500000130992,현대)뉴전주비빔삼각김밥(특판용),미출력,밥류,주먹밥,일반삼각
163,1500000142506,현대)곱빼기도시락(듬뿍제육)(특판용)(중단),미출력,밥류,도시락,주문도시락
164,1500000142520,대정)던파_매콤닭갈비도시락(사전예약),미출력,밥류,도시락,정찬도시락
165,1500000142537,대정)던파_매콤닭갈비도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
166,1500000142551,"현대)던파_토핑유부초밥(계란,김치,치킨)(사전예약)",미출력,밥류,도시락,덮밥/초밥
167,1500000142568,"현대)던파_토핑유부초밥2편(계란,김치,치킨)(사전예약)",미출력,밥류,도시락,덮밥/초밥
168,1500000142650,대정)던파_돈까스삼각(사전예약),미출력,밥류,주먹밥,일반삼각
169,1500000142674,대정)던파_돈까스삼각2편(사전예약),미출력,밥류,주먹밥,일반삼각
170,1500000142681,대정)던파_더빅햄김치볶음삼각(사전예약),미출력,밥류,주먹밥,더큰삼각
171,1500000142698,대정)던파_더빅햄김치볶음삼각2편(사전예약),미출력,밥류,주먹밥,더큰삼각
172,1500000142704,대정)던파_단짠유부김밥(사전예약),미출력,밥류,김밥,줄김밥
173,1500000142711,대정)던파_단짠유부김밥2편(사전예약),미출력,밥류,김밥,줄김밥
174,1500000143305,현대)맛밤떡갈비옆고추장불고기정찬(특판용)(중단),미출력,밥류,도시락,주문도시락
175,1500000144661,대정)한스_고구마치즈돈까스도시락(사전예약),미출력,밥류,도시락,정찬도시락
176,1500000144678,대정)한스_고구마치즈돈까스도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
177,1500000144685,대정)한스_함박&간장버터밥삼각(사전예약),미출력,밥류,주먹밥,일반삼각
178,1500000144692,대정)한스_함박&간장버터밥삼각2편(사전예약),미출력,밥류,주먹밥,일반삼각
179,1500000145491,"탭스)던파_토핑유부초밥2편(계란,김치,치킨)(사전예약)",미출력,밥류,도시락,덮밥/초밥
180,1500000147020,대정)참치마요삼각김밥2편(특판용),미출력,밥류,주먹밥,일반삼각
181,1500000148041,대정)더클리프_현무암치킨마요삼각(사전예약),미출력,밥류,주먹밥,더큰삼각
182,1500000148058,대정)더클리프_현무암치킨마요삼각2편(사전예약),미출력,밥류,주먹밥,더큰삼각
183,1500000148065,대정)더클리프_현무암치킨마요덮밥(사전예약),미출력,밥류,도시락,덮밥/초밥
184,1500000148072,대정)더클리프_현무암치킨마요덮밥2편(사전예약),미출력,밥류,도시락,덮밥/초밥
185,1500000152239,대정)다찬도시락(조선대특판용)(중단),미출력,밥류,도시락,주문도시락
186,1500000152246,대정)남도식떡갈비도시락(조선대특판용),미출력,밥류,도시락,주문도시락
187,1500000152253,대정)맛밤떡갈비옆고추장불고기정찬(특판용),미출력,밥류,도시락,주문도시락
188,1500000152260,대정)푸짐한제육&불고기도시락(조선대특판용),미출력,밥류,도시락,주문도시락
189,1500000157227,대정)더빅스팸에그삼각2편(특판용),미출력,밥류,주먹밥,더큰삼각
190,1500000157234,대정)더빅숯불갈비맛삼각2편(특판용),미출력,밥류,주먹밥,더큰삼각
191,1500000157241,대정)더빅우삼겹삼각2편(특판용),미출력,밥류,주먹밥,더큰삼각
192,1500000157258,대정)더빅통햄참치마요삼각2편(특판용),미출력,밥류,주먹밥,더큰삼각
193,1500000157265,대정)더클리프_현무암치킨마요삼각2편(특판용),미출력,밥류,주먹밥,더큰삼각
194,1500000159221,대정)통스팸마요&김치반반김밥(특판용),미출력,밥류,김밥,줄김밥
195,1500000160029,대정)전주비빔참치마요삼각(특판용),미출력,밥류,주먹밥,일반삼각
196,1500000160036,대정)더빅뉴전주비빔삼각(특판용),미출력,밥류,주먹밥,더큰삼각
197,1500000160043,대정)더빅뉴참치마요삼각(특판용),미출력,밥류,주먹밥,더큰삼각
198,1500000160227,대정)뉴참치마요삼각(특판용),미출력,밥류,주먹밥,일반삼각
199,1500000161224,대정)남도식떡갈비도시락2편(특판용),미출력,밥류,도시락,정찬도시락
200,1500000161248,대정)다찬도시락2편(특판용),미출력,밥류,도시락,정찬도시락
201,1500000161255,대정)알찬8찬도시락2편(특판용),미출력,밥류,도시락,정찬도시락
202,1500000161262,대정)통등심돈까스&쏘야도시락2편(특판용),미출력,밥류,도시락,정찬도시락
203,1500000161279,대정)푸짐한제육&불고기도시락시즌2(2편)(특판용),미출력,밥류,도시락,정찬도시락
204,1500000161286,대정)뉴트로치킨마요덮밥2편(특판용),미출력,밥류,도시락,덮밥/초밥
205,1500000161293,대정)맛밤떡갈비옆고추장불고기정찬2편(특판용),미출력,밥류,도시락,정찬도시락
206,1500000161309,대정)한돈불고기비빔밥2편(특판용),미출력,밥류,도시락,덮밥/초밥
