가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
119,8801005382816,샘표)버터장조림캔90g,미출력,가공식품,대용식,가공캔류
120,8801005382823,샘표)땡초장조림캔90g,미출력,가공식품,대용식,가공캔류
121,8801005382854,샘표)밥도둑돼지고기장조림파우치,미출력,가공식품,대용식,기타가공식품
122,8801005386821,샘표)불닭볶음캔80g,미출력,가공식품,대용식,가공캔류
123,8801005400848,샘표)김치찌개용꽁치400g,미출력,가공식품,대용식,가공캔류
124,8801005482820,샘표)우리엄마돼지고기장조림,미출력,가공식품,대용식,가공캔류
125,8801005483827,샘표)우리엄마쇠고기장조림110g,미출력,가공식품,대용식,가공캔류
126,8801005484824,샘표)메추리알장조림,미출력,가공식품,대용식,가공캔류
127,8801005540513,샘표)잔치국수101g,미출력,가공식품,면식품,기타면류
128,8801005541510,샘표)비빔국수135g,미출력,가공식품,면식품,기타면류
129,8801005542517,샘표)바지락칼국수100.3g,미출력,가공식품,면식품,기타면류
130,8801005936330,폰타나)프렌치어니언컵수프,미출력,가공식품,대용식,기타가공식품
131,8801005936453,샘표)폰타나양송이크림컵수프,미출력,가공식품,대용식,기타가공식품
132,8801005936460,샘표)폰타나체다치즈브로콜리컵수프,미출력,가공식품,대용식,기타가공식품
133,8801005960427,샘표)폰타나뉴질랜드콘치즈컵수프,미출력,가공식품,대용식,기타가공식품
134,8801005960434,폰타나)스위트콘분말수프3입,미출력,가공식품,대용식,기타가공식품
135,8801005960441,폰타나)머쉬룸크림분말수프3입,미출력,가공식품,대용식,기타가공식품
136,8801005961240,폰타나)그릴드머쉬룸크림스프180g,미출력,가공식품,대용식,기타가공식품
137,8801005961370,폰타나)스위트콘크림수프180g,미출력,가공식품,대용식,기타가공식품
138,8801005961417,폰타나)어니언크림분말수프3입,미출력,가공식품,대용식,기타가공식품
139,8801005961707,폰타나)로스티드비프크림수프180g,미출력,가공식품,대용식,기타가공식품
140,8801007002989,CJ)햇반작은공기130g,미출력,가공식품,대용식,즉석밥
141,8801007010410,CJ)햇반발아현미밥210g(36),미출력,가공식품,대용식,즉석밥
142,8801007029641,CJ)스팸라이트340g,미출력,가공식품,대용식,가공캔류
143,8801007029658,CJ)스팸라이트200g,미출력,가공식품,대용식,가공캔류
144,8801007037783,CJ)햇반210g*6입,미출력,가공식품,대용식,즉석밥
145,8801007038773,CJ)햇반오곡밥210g,미출력,가공식품,대용식,즉석밥
146,8801007038780,CJ)햇반흑미밥210g(36),미출력,가공식품,대용식,즉석밥
147,8801007054186,CJ)큰햇반300g(30),미출력,가공식품,대용식,즉석밥
148,8801007066271,CJ)햇반200g*3입,미출력,가공식품,대용식,즉석밥
149,8801007078540,CJ)쌀눈가득햇반210g,미출력,가공식품,대용식,즉석밥
150,8801007117515,CJ)스팸싱글클래식80g,미출력,가공식품,대용식,가공캔류
151,8801007167510,CJ)햇반유기농쌀밥210g,미출력,가공식품,대용식,즉석밥
152,8801007202709,CJ)햇반210g*12입,미출력,가공식품,대용식,즉석밥
153,8801007216294,CJ)햇반발아현미밥210g*3입,미출력,가공식품,대용식,즉석밥
