base_date,predict_date,plu_code,product_name,product_category,predicted_sales_qty,recommended_order_qty
2025-06-23,2025-06-24,4001686381328.0,하리보)자몽100g,캔디/초콜릿,2.223230132261235,3
2025-06-23,2025-06-24,8801007880440.0,CJ)닭가슴살통살100g,간편식품,2.274444694280623,3
2025-06-26,2025-06-27,8801043006460.0,농심)누들핏육개장사발면맛(소컵),가공식품,3.805897510973732,5
2025-06-30,2025-07-01,88006604.0,K)디스플러스,담배,7.778207431457432,10
2025-07-01,2025-07-02,8801068376999.0,삼립)미각제빵소초코왕소라빵80g,빵/디저트,9.448513397068274,12
2025-07-01,2025-07-02,8801068913743.0,삼립)프리미엄햄에그샌드(중단),조리빵,3.452219864627379,5
2025-07-01,2025-07-02,8801094012403.0,코카)콜라펫1.5L,음료,1.8331627892036773,3
2025-07-01,2025-07-02,8806011435679.0,동아)박카스맛젤리신맛50g,캔디/초콜릿,9.825655632411069,12
2025-07-01,2025-07-02,8809650792332.0,대정)치킨&햄샌드위치(중단),조리빵,8.292160894660894,10
2025-07-01,2025-07-02,8809650797757.0,대정)더빅뉴참치마요삼각,밥류,2.193460382964219,3
2025-07-01,2025-07-02,8809650799430.0,대정)뉴참치김치김밥,밥류,2.810548060555948,4
2025-07-01,2025-07-02,8809650799829.0,대정)더빅숯불갈비맛삼각,밥류,2.8143033187835496,4
2025-07-01,2025-07-02,8809650799898.0,대정)돈까스&김치볶음김밥2편,밥류,11.40633560846587,14
2025-07-01,2025-07-02,8809713910185.0,OKF)샤인머스켓펫500ml,음료,5.062333542188805,7
2025-07-01,2025-07-02,8809962580641.0,대정)더빅뉴전주비빔삼각김밥,밥류,2.4659081405721714,3
2025-07-01,2025-07-02,8809962581600.0,대정)햄에그샌드위치,조리빵,5.797787553634481,7
2025-08-01,2025-08-02,4897036692073.0,코카)몬스터에너지시트라캔355ml,음료,11.951282165282166,15
2025-08-01,2025-08-02,8801007403571.0,CJ)맥스봉숯불구이맛핫바90g,간편식품,5.926727746966306,8
2025-08-01,2025-08-02,8801062879090.0,롯데)ABC초코쿠키쿠앤크43g(32),과자,4.750809150152175,6
2025-08-01,2025-08-02,8801068913736.0,삼립)프리미엄햄에그샌드2편(중단),조리빵,33.3479347041847,41
2025-08-01,2025-08-02,8801115224143.0,서울)마이픽플레인쿠키링131g,유제품,13.030400432900436,16
2025-08-01,2025-08-02,8801382127789.0,웅진)자연은알로에펫500ml,음료,11.027203521703523,14
2025-08-01,2025-08-02,8801382147107.0,아임이)신선함을그대로오렌지펫1.5L,음료,2.08807879334688,3
2025-08-01,2025-08-02,8809650792349.0,대정)치킨&햄샌드위치2편(중단),조리빵,36.49928318903318,44
2025-08-01,2025-08-02,8809650795210.0,대정)촉촉에그몰랑샌드위치2편,조리빵,17.19583116883117,21
2025-08-01,2025-08-02,8809650798020.0,대정)더블숯불갈비맛&김치제육삼각2편,밥류,20.450759296259296,25
2025-08-01,2025-08-02,8809787260070.0,에이스)마이짱복숭아맛22g,캔디/초콜릿,16.7021893939394,21
2025-08-01,2025-08-02,8809962581617.0,대정)햄에그샌드위치2편,조리빵,39.649492063492055,48
2025-08-01,2025-08-02,8809962582102.0,대정)CJ_햄야채토스트샌드2편,조리빵,19.465386431989064,24
2025-09-01,2025-09-02,4897036693797.0,코카)몬스터에너지선라이즈캔355ml,음료,17.432914460645925,21
2025-09-01,2025-09-02,8410707007486.0,후버)파인애플&사과&포도주스200ml(S),유제품,7.5735399876619,10
2025-09-01,2025-09-02,8410707007509.0,후버)복숭아&포도주스200ml(S),유제품,10.187839989698402,13
2025-09-01,2025-09-02,8800244140133.0,아임이)아메리카노헤이즐넛향340ml,음료,8.032378904343835,10
2025-09-01,2025-09-02,8801007446998.0,CJ)햇반직화짜장덮밥,가공식품,2.165984063605564,3
2025-09-01,2025-09-02,8801007894850.0,CJ)햇반빅치킨마요덮밥,가공식품,2.466830919039616,3
2025-09-01,2025-09-02,8801045431314.0,오뚜기)진비빔면(큰컵),가공식품,2.806466726327672,4
2025-09-01,2025-09-02,8801056086657.0,롯데)2%아쿠아제로펫500ml,음료,131.37691125541124,158
2025-09-01,2025-09-02,8801056241506.0,롯데)펩시제로카페인캔355ml,음료,9.838198320231642,12
2025-09-01,2025-09-02,8801068913774.0,삼립)상하이스파이시버거2편(중단),조리빵,18.37303702926015,23
